MPID,Atomic number,Atomic weight,Density,Electronegativity,Lattice constant,Polarizability,Heat of formation,Heat of Fusion,Heat of Vaporization
744702,7.461538462,15.53836972,1.3166,2.821538462,3.706076923,11.14020462,257.3665385,1.978615385,46.50030769
565301,12.69230769,26.20983262,2.264307692,2.798461538,6.15,38.93076923,272.8332308,9.778461538,59.53307692
561270,8.769230769,18.75118486,1.431169231,2.818461538,4.486076923,9.68988,319.6633077,0.080615385,23.012
31730,10,20.60250038,1.671,2.778846154,6.206153846,33.38990385,263.1932308,1.816153846,52.34615385
560695,15.69230769,33.45244615,3.212,2.734615385,5.676923077,39.35384615,311.464,5.493846154,139.4769231
762312,9,18.53685385,1.652692308,2.498461538,5.54,52.84903846,270.7679231,9.528461538,118.8461538
558302,38.92307692,95.13838462,4.607538462,2.810769231,6.017692308,22.93076923,223.4194615,4.505384615,67.88923077
767901,8.692307692,18.05622738,1.739615385,2.587692308,5.502307692,47.74903846,283.2748462,1.435384615,67.3
773069,27.61538462,65.69951077,5.335615385,2.823076923,5.766153846,32.28461538,377.3431538,4.930769231,198.6153846
763265,11.15384615,22.73889892,1.900230769,3.033846154,6.653846154,13.20769231,278.6662308,1.241538462,39.92307692
763382,11.07692308,23.06995292,2.428538462,2.584615385,5.436153846,42.30192308,293.5848462,10.07230769,141.0153846
779846,27.53846154,65.52038231,5.315230769,2.822307692,5.767692308,32.74615385,376.1277692,4.930769231,197.3846154
850669,25.38461538,59.67234462,4.982538462,2.821538462,5.773076923,33.20769231,385.6739231,5.892307692,202.4615385
773185,26.76923077,63.55161538,4.980076923,2.827692308,5.774615385,38.43846154,364.6200769,4.538461538,187.3076923
771922,52.61538462,126.3866977,4.564615385,2.140769231,6.783846154,98.00769231,147.9086923,13.39692308,90.04230769
767750,8.711538462,18.05161596,1.739653846,2.588269231,5.521730769,47.63365385,283.3402308,1.476346154,67.09807692
25664,11,22.51979123,1.821153846,3.027692308,6.603846154,14.20769231,277.5431538,0.948461538,36.95384615
558373,19.53846154,43.35521308,3.294153846,2.837692308,5.772307692,42.9,369.1508462,6.361538462,181.6923077
770563,13,27.28874277,2.650923077,2.811538462,7.357692308,22.8,267.4409231,2.863076923,58.04615385
652776,14.69230769,31.67820185,1.692769231,2.705384615,6.398461538,63,254.164,1.455384615,54.09230769
866650,16.76923077,37.40030308,2.209076923,2.353076923,4.386461538,48.83846154,477.9623077,16.33846154,179.1538462
705635,10,20.24011244,1.501334615,2.633461538,5.874230769,39.42307692,280.7040385,7.121923077,93.56153846
763891,11.76923077,25.43702748,2.427846154,2.957692308,1.973076923,43.24192308,138.7061538,3.850769231,77.79384615
767905,8.692307692,18.05622738,1.739615385,2.587692308,5.502307692,47.74903846,283.2748462,1.435384615,67.3
698068,9.076923077,19.36347424,1.230461538,2.763846154,4.776846154,10.22119615,250.4908462,0.436538462,27.06615385
767869,8.769230769,18.03778169,1.739769231,2.59,5.58,47.2875,283.5363846,1.599230769,66.49230769
31259,24.15384615,56.43729308,2.682923077,3.141538462,6.875384615,14.95384615,213.3024615,3.735384615,22.21923077
767868,8.769230769,18.03778169,1.739769231,2.59,5.58,47.2875,283.5363846,1.599230769,66.49230769
767729,8.403846154,17.46176246,1.545576923,2.569038462,5.538846154,50.13365385,287.836,1.658076923,70.48461538
780909,12,25.64632502,2.581076923,3.022307692,0.583846154,41.85730769,169.2138462,3.943076923,105.2553846
767920,8.769230769,18.03778169,1.739769231,2.59,5.58,47.2875,283.5363846,1.599230769,66.49230769
777924,12,25.64632502,2.581076923,3.022307692,0.583846154,41.85730769,169.2138462,3.943076923,105.2553846
762003,9.692307692,20.12192308,2.258384615,2.676923077,5.205384615,39.37884615,332.9186923,1.875384615,74.38461538
761446,9.538461538,19.67812492,1.621538462,2.732307692,6.064615385,38.74038462,257.1470769,1.830769231,56.12307692
19481,14.69230769,31.67820185,1.692769231,2.705384615,6.398461538,63,254.164,1.455384615,54.09230769
504166,11.15384615,22.73889892,1.900230769,3.033846154,6.653846154,13.20769231,278.6662308,1.241538462,39.92307692
770681,13.96153846,29.49561538,3.444961538,2.660769231,5.182307692,41.29278846,302.7898077,7.611153846,136.6538462
505731,17.92307692,40.271286,2.210153846,2.735384615,6.271538462,53.18461538,262.4409231,2.14,58.82307692
510661,22.69230769,52.45803154,2.540846154,3.087692308,6.79,23.41538462,227.7563077,2.812307692,39.60384615
853139,9.461538462,19.59700185,1.539230769,2.73,6.075384615,39.04807692,266.2255385,1.561538462,65.2
698292,7.346153846,14.96205,1.222630769,2.746538462,5.175961538,19.75218769,309.6966154,3.849653846,11.79276923
767857,8.75,18.04239312,1.739730769,2.589423077,5.560576923,47.40288462,283.471,1.558269231,66.69423077
541695,12.15384615,27.06923077,3.053384615,2.895384615,5.043076923,12.89230769,511.3533846,1.769230769,62.46153846
571415,36.15384615,85.05357877,4.035384615,2.111538462,4.944615385,84.4,229.8384615,5.372307692,77.16923077
776758,12,25.64632502,2.581076923,3.022307692,0.583846154,41.85730769,169.2138462,3.943076923,105.2553846
601574,6.692307692,13.46073077,1.368246154,2.782307692,5.087692308,12.26372615,332.0466154,0.766769231,35.04738462
767470,11.76923077,24.17433262,2.397692308,2.823076923,6.116153846,27.27019231,280.4870769,2.702307692,76.67692308
600174,11.23076923,25.48061538,1.771323077,2.795384615,5.236153846,9.186803077,307.4081538,-0.212461538,13.33969231
31609,10.69230769,22.21148577,2.075615385,2.783846154,5.998461538,32.38990385,269.6793846,1.890384615,69.01923077
770734,12.76923077,26.98078385,1.989692308,2.754615385,5.579230769,24.30769231,233.8563077,1.353846154,34.78461538
985637,9.076923077,18.32407692,1.417769231,2.587692308,5.885384615,39.57884615,297.1694615,15.47538462,140.0769231
14169,13.53846154,32.13662579,2.311538462,2.881538462,0.677692308,62.72076923,138.8369231,2.172307692,81.64
775265,11.76923077,25.43702748,2.427846154,2.957692308,1.973076923,43.24192308,138.7061538,3.850769231,77.79384615
541476,6.307692308,12.7617,1.186553846,2.543076923,5.064615385,35.46564923,237.1881538,1.634461538,48.89353846
635331,16.69230769,37.81538464,2.27,2.873846154,4.513076923,50.83692308,297.8987692,1.832307692,52.16769231
562247,13.76923077,29.9805,2.798807692,2.815384615,5.608461538,45.44423077,314.1920385,5.175384615,135.5769231
583646,16.61538462,38.00711835,2.343461538,2.493846154,6.231538462,55.34615385,298.8156154,3.344615385,153.3692308
30981,8.153846154,17.66476923,1.042984615,2.764615385,5.225384615,7.449435385,230.7663077,0.970153846,3.786461538
767731,8.730769231,17.98300477,1.72,2.588461538,5.5675,47.5375,283.2556154,1.525961538,65.75
771955,37.38461538,86.22319,3.219230769,2.353076923,6.309230769,76.58461538,148.4346154,10.09461538,84.61846154
567350,17.69230769,40.09816373,2.810615385,3.212307692,0.533846154,41.25846154,137.9365385,11.83538462,70.99923077
772074,49.84615385,118.7619769,4.472307692,2.145384615,7.036153846,84.82307692,144.9086923,13.52153846,93.19615385
764853,10.84615385,22.223722,1.767769231,3.014615385,6.604615385,15.82307692,276.157,1.502307692,37.10769231
772034,54,130.2328231,4.693846154,2.131538462,6.791538462,102.0846154,148.3933077,13.16615385,92.73461538
772024,41.53846154,97.69403615,3.440769231,2.339230769,6.064615385,93.84615385,151.9192308,9.739230769,84.15692308
759650,17.15384615,39.52462492,2.173346154,2.786153846,6.256923077,31.58221154,244.6293846,1.373461538,43.96923077
767883,8.769230769,18.03778169,1.739769231,2.59,5.58,47.2875,283.5363846,1.599230769,66.49230769
6353,14,29.70805231,1.950615385,2.371538462,4.371076923,40.68461538,476.9930769,16.8,173.7692308
759743,24.61538462,56.90703101,3.277384615,2.946923077,5.335384615,19.68,241.9952308,7.223846154,75.04153846
633143,14.38461538,33.02142308,3.0254,2.792692308,5.149153846,13.35988,325.3773846,3.737153846,97.11276923
767852,8.653846154,17.87345092,1.680461538,2.585384615,5.5425,48.0375,282.6940769,1.379423077,64.26538462
768765,18.30769231,43.49644615,2.560384615,2.609230769,6.288461538,38.64038462,277.8771538,5.229230769,126.3076923
765961,10.38461538,21.15630769,1.891538462,2.771538462,5.945384615,29.2625,301.4332308,12.34538462,125.3076923
556172,39.53846154,95.42284615,4.985076923,2.669230769,6.094615385,25.42307692,205.7781538,8.304615385,92.95692308
555073,23.84615385,54.92327692,3.039461538,2.684615385,5.658461538,58.20769231,289.5311538,1.762307692,98.78538462
25082,9.692307692,20.30846154,2.354923077,2.930769231,5.042307692,14.35384615,496.5826154,1.230769231,44.46153846
762613,10.92307692,22.59484615,2.270692308,2.576923077,5.491538462,43.37884615,291.8617692,9.813846154,133.4615385
767864,8.384615385,17.44148169,1.525,2.568461538,5.541538462,50.21057692,290.1056154,1.590769231,72.75384615
767854,8.384615385,17.44148169,1.525,2.568461538,5.541538462,50.21057692,290.1056154,1.590769231,72.75384615
761450,10.38461538,21.15630769,1.891538462,2.771538462,5.945384615,29.2625,301.4332308,12.34538462,125.3076923
765881,10.38461538,21.15630769,1.891538462,2.771538462,5.945384615,29.2625,301.4332308,12.34538462,125.3076923
3180,24.76923077,58.54513538,4.317615385,2.935384615,5.922307692,20.9,323.097,5.863076923,123.5846154
566757,21,47.70392308,3.540153846,2.965384615,5.836153846,32.9,316.6016154,5.083076923,127.4769231
566814,18.92307692,42.04283385,3.226307692,2.965384615,5.840769231,32.82307692,326.9323846,6.044615385,133.3230769
767861,11.23076923,23.03306154,2.428846154,2.589230769,5.591538462,41.37884615,294.1079231,10.4,139.4
6825,18.30769231,41.40412769,2.616,2.373076923,4.360307692,39.76153846,457.9007692,14.87692308,163.6153846
767865,8.384615385,17.44148169,1.525,2.568461538,5.541538462,50.21057692,290.1056154,1.590769231,72.75384615
767863,8.384615385,17.44148169,1.525,2.568461538,5.541538462,50.21057692,290.1056154,1.590769231,72.75384615
759028,13.46153846,29.46073262,1.820730769,2.803461538,6.229230769,31.00528846,250.9524615,2.421153846,46.64615385
566480,20.69230769,46.77007692,3.460923077,2.961538462,6.252307692,35.13076923,310.1631538,5.844615385,117.7846154
863427,13.53846154,30.61256923,1.850153846,2.516923077,5.683846154,50.15673077,256.3156154,8.759230769,105.7692308
566617,12.30769231,25.23466723,1.994384615,2.760769231,6.282307692,35.23846154,268.4424615,3.255384615,64.23076923
566695,20.53846154,46.29946154,3.421461538,2.959230769,5.841538462,36.36153846,319.4093077,5.706153846,127.3230769
570530,14.38461538,31.57426554,1.944076923,2.460769231,7.374615385,47.03846154,322.6393846,14.01153846,247.52
767866,8.769230769,18.03778169,1.739769231,2.59,5.58,47.2875,283.5363846,1.599230769,66.49230769
542459,18.92307692,42.30961538,2.704461538,2.773076923,6.153846154,38.03076923,266.2193846,6.495384615,102.3538462
1020671,10.15384615,21.14752615,1.325769231,3.176923077,5.941307692,17.83846154,314.237,-0.038461538,27.30769231
765116,9.692307692,20.12192308,2.258384615,2.676923077,5.205384615,39.37884615,332.9186923,1.875384615,74.38461538
566951,20.30769231,45.88895923,3.355538462,2.956153846,5.848461538,36.9,327.417,5.813846154,136.0153846
773420,10.07692308,20.83540225,1.693653846,2.552692308,6.135384615,48.47740385,262.2825385,1.227307692,44.73461538
561972,14,29.80273938,2.291692308,2.765384615,7.141538462,32.73846154,258.264,2.54,52.12307692
773773,10.07692308,20.83540225,1.693653846,2.552692308,6.135384615,48.47740385,262.2825385,1.227307692,44.73461538
683980,22.92307692,53.04882615,2.609692308,3.09,6.785384615,23.26153846,220.3024615,2.812307692,32.14230769
