MPID,min emittance
510076.0,0.8
752451.0,0.3
35647.0,0.8
8086.0,0.9
996957.0,0.8
775027.0,1.1
756422.0,0.2
36733.0,0.2
769842.0,0.2
770096.0,0.7
853174.0,0.8
775233.0,0.9
3930.0,0.1
677073.0,0.7
34139.0,0.6
756146.0,inf
504769.0,0.3
755856.0,0.2
764696.0,inf
11661.0,0.2
764563.0,0.7
28505.0,0.2
774077.0,0.5
753202.0,inf
18759.0,0.8
9029.0,1.2
22999.0,0.8
754093.0,0.2
39010.0,inf
28716.0,1.5
698616.0,0.6
769655.0,0.1
775015.0,1.1
18751.0,inf
677162.0,0.5
769560.0,0.9
558096.0,0.2
28955.0,0.1
34022.0,0.2
766159.0,0.8
772392.0,0.8
779951.0,0.9
762011.0,0.9
556506.0,0.8
25100.0,0.2
21496.0,1.1
775319.0,1.1
22766.0,0.2
12422.0,0.9
767119.0,0.7
558368.0,1.3
14289.0,0.4
774125.0,0.8
761739.0,0.1
765835.0,1.1
560516.0,0.9
759224.0,inf
780098.0,0.1
540934.0,0.5
14305.0,0.1
510075.0,0.8
771786.0,0.4
767330.0,0.1
3904.0,0.2
35281.0,0.4
767180.0,1.7
27821.0,0.1
579560.0,0.1
36912.0,0.2
764906.0,0.3
37233.0,0.2
14100.0,0.9
28011.0,0.2
782693.0,0.1
777304.0,0.8
5145.0,0.2
767033.0,0.9
765441.0,0.3
20493.0,0.1
643023.0,1.0
762888.0,0.1
563.0,0.2
13995.0,inf
20397.0,0.9
540693.0,1.1
774150.0,0.2
18720.0,inf
14288.0,0.5
15845.0,0.8
715614.0,inf
28967.0,0.9
761352.0,0.5
19803.0,0.1
566472.0,0.9
624.0,1.2
22168.0,0.1
755988.0,0.1
5146.0,0.9
36252.0,0.5
767455.0,0.9
35031.0,0.4
771736.0,0.1
674783.0,0.1
771748.0,1.1
4515.0,0.3
677132.0,0.1
38802.0,0.2
761676.0,0.1
21183.0,0.8
772696.0,0.6
34770.0,0.1
13744.0,0.2
630511.0,0.1
15900.0,0.6
36821.0,0.2
36395.0,0.1
18750.0,0.1
15802.0,0.2
19044.0,0.8
774116.0,1.1
38162.0,0.5
558314.0,0.2
10191.0,0.2
775532.0,0.8
14951.0,0.1
553874.0,0.3
15803.0,0.2
773317.0,0.1
764055.0,1.1
690495.0,0.1
770037.0,0.4
771861.0,0.3
776869.0,0.3
38125.0,0.1
510459.0,1.1
559200.0,0.1
29127.0,0.5
765861.0,1.0
565329.0,0.3
35907.0,0.2
773544.0,0.3
27684.0,0.4
37263.0,0.1
14448.0,0.6
37520.0,0.1
685606.0,0.3
774016.0,1.0
9797.0,0.5
9798.0,0.6
753662.0,0.7
505424.0,1.1
3312.0,0.6
676156.0,0.1
28557.0,0.9
22052.0,0.1
630641.0,0.1
33684.0,0.8
676154.0,0.2
36765.0,0.8
11660.0,0.1
770601.0,0.2
775175.0,0.8
33940.0,0.8
3319.0,0.7
774098.0,0.4
673682.0,0.2
777435.0,0.8
615141.0,0.2
28769.0,0.8
35033.0,0.1
29297.0,0.8
559446.0,0.5
758068.0,0.8
4431.0,0.3
1020663.0,0.2
23101.0,1.6
13743.0,0.2
756297.0,0.1
755794.0,0.2
782715.0,0.1
754971.0,0.2
772006.0,1.1
757116.0,0.2
756868.0,0.2
18901.0,1.0
555746.0,0.3
753923.0,0.2
34508.0,0.2
28490.0,0.7
10390.0,0.4
769852.0,0.1
775106.0,1.2
761401.0,1.1
754146.0,0.2
676498.0,0.4
37108.0,0.2
3622.0,1.3
14304.0,0.2
675458.0,0.4
853248.0,0.4
756505.0,0.7
38240.0,0.2
22199.0,0.1
24899.0,0.1
20938.0,0.4
36031.0,0.2
3807.0,0.1
763240.0,inf
762293.0,0.1
675293.0,0.2
22007.0,0.2
1001024.0,0.2
764379.0,1.1
776115.0,0.9
853142.0,0.1
766915.0,0.6
557426.0,inf
25090.0,0.8
34011.0,0.1
771630.0,1.1
4584.0,0.1
8624.0,0.4
37829.0,0.7
765978.0,1.7
778790.0,1.8
850117.0,0.7
774090.0,0.8
763557.0,0.1
776233.0,0.1
764351.0,0.2
35269.0,0.2
636380.0,inf
18730.0,0.3
35596.0,0.1
763507.0,0.2
28989.0,0.1
849685.0,0.5
38771.0,0.2
763255.0,inf
764828.0,0.3
675067.0,0.2
763246.0,0.5
771629.0,1.1
35714.0,0.1
542844.0,1.2
560188.0,1.0
20944.0,0.2
624689.0,1.2
677075.0,0.1
12047.0,0.4
768537.0,0.3
24969.0,0.2
771096.0,0.1
29337.0,0.8
7462.0,1.3
33775.0,0.3
763930.0,0.1
1001019.0,0.2
33631.0,0.8
765255.0,0.7
8153.0,0.2
8890.0,0.6
27629.0,0.1
767081.0,0.1
849964.0,0.9
850968.0,0.8
35264.0,0.3
23582.0,0.2
690687.0,0.2
29194.0,0.6
22621.0,0.3
766965.0,0.9
38805.0,0.2
558380.0,inf
763253.0,0.1
9297.0,0.7
21137.0,0.2
764352.0,0.4
36592.0,0.2
34296.0,inf
764788.0,0.1
764275.0,0.8
766805.0,0.9
771496.0,1.1
767588.0,1.1
38099.0,0.2
35746.0,0.1
11902.0,0.7
33432.0,inf
14447.0,0.7
764200.0,0.1
764851.0,1.3
541014.0,0.1
765142.0,0.1
764953.0,0.4
625513.0,0.4
766854.0,0.2
9298.0,0.8
31664.0,inf
14307.0,0.1
34486.0,0.2
3443.0,0.2
779988.0,0.6
763256.0,0.5
768046.0,0.1
37478.0,0.5
36007.0,0.1
705785.0,0.8
34730.0,inf
763405.0,inf
21097.0,0.3
571281.0,0.1
37449.0,0.3
767454.0,0.7
772247.0,0.8
33606.0,0.1
773778.0,0.7
38442.0,0.3
764324.0,0.3
11634.0,0.7
769845.0,1.2
12012.0,0.7
556500.0,0.7
37923.0,0.4
674804.0,0.4
765855.0,0.9
754272.0,0.7
764974.0,1.4
771738.0,0.9
764356.0,0.8
762643.0,0.1
560605.0,1.1
675146.0,0.2
675100.0,0.4
541914.0,0.9
12046.0,0.3
626864.0,0.2
12177.0,0.5
19434.0,1.0
781774.0,0.1
20694.0,0.5
3496.0,1.0
765808.0,0.1
770395.0,0.1
510568.0,0.5
555843.0,0.2
27853.0,0.1
865182.0,0.9
30314.0,0.5
33449.0,0.2
27699.0,1.1
7657.0,0.7
772421.0,0.1
850895.0,inf
769644.0,0.9
772130.0,1.1
34034.0,0.2
30293.0,0.9
35512.0,0.2
27723.0,1.2
543031.0,0.3
769887.0,0.3
761613.0,0.9
755198.0,0.2
770751.0,0.9
18737.0,1.1
23361.0,0.8
37859.0,0.2
31584.0,0.1
760311.0,0.2
39033.0,0.1
37741.0,0.2
625526.0,0.2
765527.0,0.1
27851.0,0.1
566179.0,inf
773982.0,0.4
38152.0,0.2
18950.0,inf
28421.0,0.6
765781.0,0.6
567594.0,inf
557871.0,0.9
765889.0,0.1
25057.0,0.7
24940.0,0.1
18761.0,0.7
14435.0,0.7
767769.0,0.5
24938.0,0.1
29415.0,0.1
555212.0,0.2
33406.0,0.4
7580.0,0.1
38728.0,0.1
765528.0,0.9
754060.0,0.3
763637.0,0.2
19000.0,inf
10426.0,0.9
9947.0,0.4
764349.0,0.3
7841.0,0.8
34141.0,0.2
38487.0,0.3
554191.0,1.3
34376.0,0.3
761669.0,0.7
774088.0,1.1
567756.0,1.5
764214.0,0.7
696649.0,1.0
33569.0,0.2
626169.0,0.9
566907.0,0.9
675192.0,0.9
765531.0,2.3
626885.0,inf
774020.0,0.8
32542.0,0.9
973261.0,0.2
764920.0,0.5
19277.0,0.5
27852.0,0.2
558243.0,0.2
476.0,0.1
23611.0,1.6
34459.0,0.2
764222.0,0.1
566111.0,0.5
19318.0,0.2
23418.0,0.1
36223.0,0.1
761752.0,1.2
566521.0,0.1
565201.0,0.2
765558.0,1.1
29538.0,0.7
8845.0,1.0
676077.0,1.0
10811.0,0.1
756578.0,1.3
866834.0,0.4
608885.0,inf
675083.0,0.1
25525.0,inf
770062.0,1.2
764218.0,1.0
772700.0,0.8
7461.0,1.1
766802.0,0.2
764775.0,0.7
764694.0,0.8
773468.0,0.1
675374.0,1.0
18800.0,1.1
773535.0,0.4
554675.0,1.6
675668.0,0.2
33551.0,0.1
764154.0,0.1
776661.0,0.2
778410.0,0.2
675209.0,0.4
763701.0,0.9
675511.0,0.4
770840.0,0.8
675620.0,0.4
675638.0,0.4
567885.0,0.2
675645.0,0.4
675244.0,0.2
19206.0,1.1
773510.0,0.3
9705.0,0.5
756103.0,0.6
19313.0,inf
755393.0,0.6
19956.0,0.2
29216.0,0.5
767075.0,0.8
3237.0,1.4
34185.0,0.2
675677.0,0.2
35876.0,0.2
33615.0,0.2
9723.0,0.1
764007.0,0.1
36100.0,0.2
27280.0,0.2
11706.0,0.2
755463.0,0.8
753801.0,0.8
772082.0,1.3
764198.0,0.4
675767.0,0.2
756745.0,0.1
38327.0,0.2
35421.0,0.2
2898.0,0.3
36538.0,0.4
25620.0,inf
850946.0,1.6
755597.0,0.9
35787.0,0.2
765870.0,2.2
765718.0,0.1
675406.0,0.1
13538.0,0.5
755779.0,1.3
765310.0,2.3
772160.0,0.8
690517.0,0.2
6799.0,0.2
775342.0,1.1
765256.0,0.5
626586.0,0.2
11691.0,0.5
19107.0,1.1
15743.0,1.5
771679.0,0.5
15275.0,0.3
779287.0,1.4
765443.0,2.2
1001016.0,0.1
542943.0,0.4
771631.0,0.3
765554.0,0.2
555173.0,1.3
22303.0,0.2
6521.0,0.4
555156.0,0.9
765409.0,0.2
763482.0,0.6
776015.0,1.1
10520.0,0.4
752648.0,0.8
559043.0,0.4
5794.0,0.2
4578.0,0.7
573567.0,0.7
765046.0,0.6
776092.0,1.0
764899.0,0.2
674329.0,0.3
866267.0,0.8
755705.0,0.6
755350.0,0.5
36465.0,inf
625551.0,0.1
19174.0,0.8
541022.0,1.0
34116.0,0.3
772723.0,0.1
754047.0,0.8
696969.0,0.3
540813.0,0.6
555474.0,1.0
14434.0,0.7
763913.0,0.1
504818.0,1.1
849597.0,1.6
565335.0,0.4
6514.0,0.3
510748.0,inf
9489.0,0.3
557001.0,0.5
771550.0,1.1
620404.0,0.8
760515.0,1.4
19344.0,inf
38951.0,0.2
775343.0,0.1
866810.0,1.0
753720.0,0.8
20980.0,0.3
675953.0,0.1
675930.0,0.1
556367.0,1.0
9993.0,0.1
567196.0,inf
30294.0,0.2
28395.0,1.1
19262.0,0.9
754177.0,1.0
767185.0,0.5
541863.0,0.9
4842.0,0.2
19285.0,0.1
769803.0,0.5
767097.0,0.6
763262.0,0.7
568740.0,0.4
773720.0,0.1
604.0,1.1
626582.0,0.5
765550.0,0.7
29048.0,1.3
753677.0,0.5
766963.0,0.5
560262.0,0.1
561366.0,1.1
761990.0,0.1
850484.0,1.4
29976.0,0.6
33297.0,0.7
570211.0,0.3
767283.0,0.1
27544.0,0.2
32425.0,0.2
763497.0,0.3
24868.0,1.0
761780.0,0.1
19410.0,inf
756317.0,0.1
568604.0,1.4
4249.0,1.2
765518.0,0.1
557602.0,0.7
762883.0,0.1
20605.0,0.9
767282.0,0.2
779704.0,0.1
756509.0,0.2
765879.0,0.3
763489.0,1.2
565425.0,1.0
764203.0,0.1
777448.0,inf
36866.0,0.2
565693.0,0.5
752726.0,1.7
556163.0,0.1
12924.0,0.7
765894.0,0.5
31540.0,0.1
565714.0,0.5
4941.0,0.4
764907.0,0.1
18816.0,0.2
565801.0,0.6
4747.0,0.3
754144.0,0.2
770405.0,0.7
565666.0,0.6
756439.0,0.6
765530.0,1.5
767034.0,0.1
567046.0,0.4
776344.0,0.4
756334.0,0.7
761828.0,0.4
756354.0,1.0
777584.0,0.2
566749.0,0.6
565699.0,0.3
22747.0,0.7
866829.0,0.8
752533.0,1.8
566823.0,0.3
8263.0,0.3
31770.0,inf
565823.0,0.4
675813.0,0.1
556748.0,inf
1020108.0,1.0
19202.0,inf
985608.0,0.9
36988.0,0.8
763185.0,1.0
18779.0,1.1
767253.0,0.1
756040.0,0.5
763266.0,0.4
567057.0,0.5
775098.0,1.1
752684.0,1.7
9157.0,0.3
755420.0,1.8
2852.0,0.4
758533.0,0.2
754494.0,0.7
31647.0,0.4
780535.0,1.8
763922.0,0.9
8872.0,0.3
30532.0,0.6
767909.0,0.1
763464.0,0.6
765860.0,0.1
764355.0,0.4
673698.0,0.1
765389.0,0.1
8422.0,0.8
19251.0,0.6
763740.0,0.1
767332.0,0.1
18741.0,0.6
765446.0,0.1
504751.0,1.2
36447.0,inf
782685.0,0.1
764784.0,0.1
763958.0,0.4
764343.0,0.3
12011.0,0.7
762632.0,0.2
644494.0,0.8
19449.0,1.1
34210.0,0.2
772382.0,0.2
756437.0,0.7
755789.0,0.9
19230.0,0.6
542942.0,1.1
673677.0,0.3
561446.0,0.3
769767.0,0.8
4888.0,0.7
777664.0,0.4
688785.0,inf
4590.0,0.2
30018.0,0.7
765908.0,0.2
767362.0,0.1
753912.0,1.0
756468.0,1.0
676.0,inf
764105.0,0.1
1985.0,0.2
626577.0,inf
23719.0,0.1
765871.0,0.4
24073.0,0.1
31946.0,0.3
762012.0,0.1
974713.0,0.9
31939.0,0.3
8871.0,0.2
643010.0,0.8
765846.0,0.3
752679.0,0.1
31923.0,0.5
772472.0,0.4
565394.0,inf
974586.0,0.8
772677.0,0.3
642735.0,0.8
2131.0,inf
761517.0,0.4
555064.0,0.9
1019563.0,0.2
19341.0,0.7
761549.0,0.3
2075.0,0.2
754429.0,1.8
756580.0,1.8
768963.0,0.7
782710.0,0.2
774251.0,0.2
5141.0,0.2
772301.0,0.1
765842.0,0.4
560625.0,1.2
755142.0,1.2
766785.0,0.1
29185.0,0.7
765817.0,0.2
25143.0,0.7
18766.0,0.1
11009.0,0.8
19428.0,0.7
863062.0,0.8
32324.0,0.2
765910.0,0.3
541931.0,1.1
754999.0,0.8
753650.0,0.8
561013.0,inf
761527.0,0.3
762582.0,0.3
767027.0,0.4
20496.0,0.8
37436.0,0.3
754005.0,0.9
752537.0,0.2
18938.0,0.9
773708.0,0.7
37614.0,0.2
773377.0,0.4
777588.0,0.2
569876.0,1.2
559373.0,1.0
27453.0,0.3
29880.0,0.8
754114.0,0.5
37399.0,0.6
763758.0,0.3
778344.0,inf
765792.0,0.1
8696.0,0.2
755558.0,0.2
756646.0,0.1
1019561.0,0.2
24121.0,0.1
760655.0,0.2
763104.0,0.2
754942.0,0.1
777418.0,0.2
755902.0,0.1
23720.0,0.4
753418.0,0.1
677526.0,0.2
625472.0,inf
766155.0,0.5
765890.0,0.2
557632.0,0.2
38008.0,0.2
28658.0,0.3
23495.0,0.6
781761.0,0.6
24075.0,0.2
23535.0,inf
753663.0,0.5
768025.0,0.2
778346.0,0.4
565689.0,0.1
780834.0,0.4
777018.0,0.3
765913.0,0.2
775652.0,0.2
19302.0,0.3
24074.0,0.2
849493.0,0.2
763946.0,0.3
625402.0,0.2
625415.0,inf
625394.0,0.4
24645.0,0.2
23980.0,0.2
566919.0,1.1
625403.0,inf
756228.0,0.2
625397.0,0.1
625447.0,0.4
24076.0,0.1
625406.0,inf
625409.0,inf
10927.0,0.8
754211.0,0.2
625452.0,inf
1707.0,0.2
625465.0,0.8
15844.0,1.3
752413.0,0.1
754240.0,0.3
2908.0,0.2
778548.0,0.1
778554.0,0.3
776687.0,0.2
673808.0,0.3
625718.0,inf
777718.0,0.5
10928.0,0.8
778547.0,0.2
625677.0,inf
753309.0,1.0
558658.0,0.1
21892.0,1.0
763373.0,0.2
763706.0,0.1
556418.0,0.6
19260.0,1.0
772968.0,0.7
625788.0,inf
764280.0,1.5
778732.0,0.2
625733.0,inf
606650.0,0.6
11607.0,0.3
755044.0,0.1
756564.0,0.6
763422.0,0.2
676278.0,0.2
8564.0,0.3
22961.0,0.2
554396.0,0.1
753815.0,0.3
25068.0,0.5
1019562.0,0.2
30160.0,0.7
988.0,0.3
754663.0,1.1
18914.0,1.0
762794.0,0.3
23951.0,0.8
34330.0,0.2
18780.0,0.3
9059.0,0.2
18864.0,0.3
18852.0,0.9
7982.0,0.4
569567.0,0.1
19212.0,0.9
1020112.0,0.7
8355.0,0.1
9480.0,0.1
755083.0,0.6
7257.0,0.2
761354.0,0.2
38307.0,0.2
566323.0,1.0
626500.0,0.3
554663.0,0.3
568987.0,1.1
774430.0,0.6
625320.0,0.3
626497.0,0.1
623837.0,0.4
626504.0,inf
18803.0,0.2
5639.0,0.2
1019558.0,0.1
556870.0,0.3
1019551.0,inf
573324.0,0.2
32322.0,0.1
677242.0,0.2
28657.0,0.3
37836.0,0.3
554883.0,0.2
567084.0,0.1
558632.0,0.2
3143.0,0.2
625316.0,0.2
4770.0,0.3
558636.0,0.8
554002.0,0.2
23950.0,0.9
625318.0,inf
861906.0,0.2
35327.0,1.0
555552.0,0.1
35759.0,0.1
3536.0,0.2
38684.0,0.2
22457.0,0.1
6318.0,0.2
6179.0,0.2
6800.0,inf
865973.0,0.8
625474.0,0.2
676723.0,0.2
557752.0,0.2
625445.0,0.2
1019547.0,0.2
696597.0,0.4
558382.0,0.3
34042.0,0.2
690733.0,0.2
625475.0,0.2
554023.0,0.2
757176.0,0.2
13630.0,0.3
6253.0,0.2
8836.0,0.3
762710.0,inf
850106.0,0.6
685969.0,0.1
780643.0,0.6
675769.0,0.9
763892.0,0.1
676799.0,0.2
780751.0,0.7
771986.0,0.6
677237.0,0.3
850079.0,inf
643052.0,0.8
765682.0,1.4
863869.0,0.3
34126.0,0.6
675770.0,0.3
676489.0,0.9
676517.0,0.3
779153.0,0.7
28487.0,0.1
780821.0,inf
764452.0,0.1
772324.0,1.1
765909.0,1.2
764718.0,0.3
769727.0,0.2
21386.0,0.5
761295.0,0.2
767363.0,0.6
765772.0,inf
505391.0,0.1
767659.0,0.8
772479.0,0.8
772250.0,0.5
762851.0,0.1
762635.0,0.6
28965.0,0.2
753268.0,inf
15074.0,0.6
11168.0,0.6
780588.0,1.0
570700.0,1.4
763843.0,0.5
14653.0,0.1
849511.0,0.6
765494.0,0.2
14651.0,0.8
781664.0,0.6
766870.0,0.8
767301.0,0.1
780017.0,0.3
561185.0,0.1
752943.0,0.2
555821.0,0.1
769726.0,1.0
767143.0,1.9
769967.0,0.5
762552.0,0.9
780020.0,0.8
771288.0,1.1
763710.0,0.7
769728.0,0.7
28375.0,0.8
773230.0,0.6
772131.0,0.1
773242.0,0.4
754505.0,0.2
762866.0,0.9
763729.0,0.6
850135.0,0.7
764806.0,0.6
625930.0,0.6
763659.0,0.6
772060.0,0.3
18840.0,0.7
773235.0,0.6
555731.0,0.2
773270.0,0.1
761765.0,1.2
853169.0,0.1
767168.0,0.9
684617.0,0.1
779983.0,0.1
772345.0,1.1
774070.0,0.1
772353.0,1.1
754266.0,0.2
770582.0,1.3
769924.0,0.2
762034.0,0.2
775622.0,1.1
764897.0,0.3
853159.0,0.1
763739.0,0.1
772334.0,0.1
27173.0,0.9
771672.0,0.7
19442.0,0.6
643801.0,0.2
28796.0,0.7
568172.0,0.4
777698.0,1.9
761991.0,0.1
753069.0,0.6
28712.0,0.8
764983.0,1.1
696746.0,0.7
28153.0,0.9
29250.0,0.3
11131.0,0.2
770960.0,0.7
763510.0,1.1
771462.0,0.6
753055.0,1.0
780086.0,0.2
764849.0,0.4
767996.0,0.1
568932.0,0.3
690120.0,0.2
775320.0,1.1
850280.0,0.2
753102.0,1.1
758836.0,1.0
638406.0,0.6
570761.0,0.1
773356.0,0.5
626104.0,0.6
770260.0,1.0
568373.0,0.1
755368.0,1.4
570514.0,0.3
690551.0,0.6
850922.0,0.1
760052.0,1.7
566026.0,0.8
626114.0,inf
570443.0,0.8
696616.0,0.2
767329.0,0.9
569321.0,0.1
763079.0,0.8
767026.0,0.6
626062.0,0.6
567650.0,0.7
769966.0,0.1
557597.0,0.8
567371.0,0.9
755314.0,1.5
771609.0,0.4
765837.0,0.6
673624.0,0.7
8610.0,0.9
773273.0,0.6
27487.0,0.1
19239.0,0.8
567219.0,0.9
770070.0,0.6
22538.0,0.2
570472.0,0.1
627401.0,0.2
567359.0,0.1
570511.0,0.8
570559.0,0.1
770456.0,0.2
755018.0,0.1
567199.0,0.1
755610.0,0.2
865213.0,1.2
764059.0,0.1
765689.0,0.1
8611.0,1.0
768006.0,0.3
27814.0,0.7
753883.0,0.7
27125.0,0.1
632760.0,0.7
23751.0,0.8
760690.0,0.9
764386.0,0.4
6474.0,0.4
755556.0,0.3
770877.0,0.6
772004.0,0.1
780153.0,0.1
7249.0,0.2
765438.0,1.1
762840.0,0.1
761656.0,0.1
764279.0,1.0
28828.0,0.7
773368.0,1.2
780046.0,0.2
12958.0,0.3
764373.0,0.4
779236.0,0.3
765862.0,0.4
554121.0,0.9
766851.0,0.2
567771.0,1.0
643788.0,0.2
6325.0,0.2
557458.0,0.9
1020016.0,1.0
764551.0,0.3
32310.0,0.2
7980.0,0.4
21239.0,0.6
557691.0,1.4
556134.0,0.9
558748.0,0.9
554669.0,0.2
765804.0,0.3
765506.0,0.1
21231.0,0.6
555159.0,1.4
633158.0,0.4
556995.0,1.4
510002.0,0.3
556584.0,1.4
1745.0,1.5
4527.0,0.3
568228.0,0.6
2457.0,1.0
558573.0,1.4
555574.0,1.0
28022.0,0.2
554765.0,0.2
558336.0,1.5
761573.0,0.3
2460.0,1.5
755421.0,0.3
556253.0,1.5
775205.0,0.3
780557.0,0.3
755289.0,0.4
772126.0,0.1
561353.0,0.9
556477.0,1.6
643896.0,0.2
632706.0,0.2
764758.0,0.2
29008.0,0.2
755225.0,0.6
985587.0,0.1
643658.0,0.2
620979.0,0.1
560387.0,0.3
561412.0,0.9
696878.0,0.2
752922.0,0.2
600001.0,0.2
554702.0,0.9
862539.0,0.6
15141.0,0.9
306.0,0.5
10963.0,0.1
7355.0,0.1
5756.0,0.1
504677.0,inf
849700.0,inf
1239.0,0.1
571424.0,inf
764005.0,inf
764381.0,0.9
849543.0,inf
625082.0,2.4
27424.0,1.5
753.0,0.8
29741.0,0.5
763924.0,0.1
608031.0,0.4
561122.0,0.1
868358.0,0.6
757119.0,0.1
28488.0,0.8
569112.0,0.8
1317.0,0.1
570188.0,inf
3019.0,0.1
13853.0,0.1
20740.0,0.1
771086.0,0.7
7373.0,0.8
677647.0,0.7
557574.0,0.1
32566.0,1.2
675446.0,0.5
769806.0,0.1
771108.0,0.2
971632.0,0.1
29431.0,0.8
15621.0,0.1
988945.0,0.1
771097.0,0.8
34842.0,0.9
555069.0,0.2
568753.0,0.4
21459.0,0.1
849404.0,0.6
510752.0,inf
28068.0,0.9
773335.0,0.2
25420.0,inf
608081.0,0.7
570542.0,0.8
758134.0,1.3
23264.0,inf
32881.0,inf
6356.0,0.1
28921.0,0.1
644.0,0.7
771990.0,0.3
4198.0,0.2
770627.0,0.8
1288.0,0.5
23212.0,0.1
762834.0,0.7
771414.0,0.6
764304.0,inf
642660.0,1.2
765722.0,0.5
607450.0,0.8
672326.0,inf
771622.0,0.5
31215.0,0.8
761623.0,0.6
636368.0,0.9
574430.0,inf
13982.0,0.1
561118.0,0.1
8958.0,0.6
20474.0,inf
765551.0,0.9
14623.0,0.2
15144.0,0.5
571306.0,0.1
753845.0,0.7
2979.0,0.1
9538.0,0.1
556005.0,0.1
19369.0,1.1
756431.0,0.1
775115.0,0.8
7372.0,0.9
542426.0,0.1
557151.0,0.2
556468.0,0.1
850015.0,0.7
769957.0,1.5
8683.0,0.1
767325.0,0.7
672204.0,0.8
22235.0,0.1
771849.0,0.3
697047.0,1.2
18500.0,0.7
562100.0,0.8
760778.0,0.7
12984.0,0.6
765727.0,1.7
760676.0,0.2
12364.0,0.2
11793.0,0.6
625628.0,inf
755633.0,0.7
10288.0,0.7
3739.0,0.6
767029.0,0.2
561433.0,0.4
853171.0,inf
769743.0,1.3
8347.0,0.1
11792.0,0.6
778416.0,1.0
23287.0,0.2
559893.0,1.3
4841.0,0.6
28029.0,0.3
625621.0,inf
765547.0,1.0
567720.0,0.4
22982.0,0.6
11790.0,0.5
28347.0,0.8
764030.0,0.9
630851.0,0.8
9511.0,0.7
769927.0,1.0
14624.0,0.1
755868.0,0.2
755366.0,0.3
758179.0,0.5
566054.0,0.5
568816.0,0.6
555267.0,0.8
715474.0,0.2
764209.0,0.5
3606.0,0.1
23140.0,0.1
10802.0,0.2
7798.0,0.2
977414.0,0.2
754468.0,0.6
30908.0,0.1
760462.0,0.6
762326.0,0.7
20310.0,0.2
9425.0,0.1
573514.0,0.3
6476.0,0.3
765764.0,1.0
6449.0,0.1
568394.0,0.6
672253.0,0.4
28080.0,0.7
756732.0,0.6
765737.0,1.2
764831.0,1.2
773314.0,0.2
554105.0,0.1
17401.0,0.7
769766.0,1.2
769750.0,1.1
28520.0,0.6
16179.0,0.9
644295.0,inf
763945.0,1.2
763955.0,0.6
8885.0,0.2
9359.0,0.5
30971.0,1.1
7117.0,0.2
7444.0,0.3
34361.0,0.1
34292.0,0.1
4044.0,0.2
561134.0,1.3
769962.0,0.1
769831.0,0.3
773184.0,0.2
765996.0,1.6
756007.0,0.9
11582.0,0.2
772350.0,0.7
569687.0,0.4
12023.0,0.1
20692.0,0.2
5637.0,0.3
765333.0,0.5
558063.0,1.4
570844.0,0.8
771203.0,0.5
770006.0,1.0
849586.0,inf
12955.0,0.1
626221.0,0.4
23312.0,0.8
752426.0,0.9
770532.0,0.8
754556.0,0.7
23354.0,0.1
713.0,0.3
675325.0,0.2
754308.0,0.3
27345.0,0.8
770958.0,0.5
16684.0,0.5
773505.0,0.8
10487.0,0.6
766972.0,1.0
676274.0,0.2
675989.0,0.2
779257.0,0.7
767267.0,0.9
4468.0,1.1
778720.0,1.2
23273.0,0.5
31036.0,1.0
28208.0,0.6
555484.0,0.6
773978.0,0.2
7944.0,0.9
705538.0,0.4
853156.0,1.0
769741.0,1.2
763985.0,0.8
771201.0,0.9
767981.0,0.6
715574.0,0.1
559033.0,0.7
9588.0,1.1
773363.0,0.6
27855.0,0.9
10091.0,1.2
11794.0,0.2
763987.0,0.1
17112.0,0.1
773100.0,0.5
758689.0,0.4
24880.0,0.3
16116.0,1.2
771711.0,0.3
769744.0,1.1
766736.0,0.2
769658.0,0.9
25555.0,0.3
558979.0,0.7
568523.0,1.1
31037.0,1.0
5737.0,0.8
28144.0,0.1
765767.0,0.8
7440.0,0.5
763328.0,0.2
16445.0,1.0
771580.0,0.4
677510.0,0.6
29567.0,1.0
770340.0,0.8
28220.0,0.1
756084.0,0.2
571544.0,0.6
3338.0,0.2
1536.0,0.6
29139.0,0.9
773339.0,0.1
765697.0,0.8
11603.0,1.2
17830.0,0.6
565515.0,0.1
16559.0,0.9
16118.0,1.3
27708.0,1.2
765728.0,inf
765927.0,inf
510341.0,0.6
763744.0,0.2
771529.0,0.6
35929.0,0.6
10834.0,1.4
7441.0,0.5
11604.0,1.1
765552.0,0.9
773764.0,0.9
16560.0,1.2
765931.0,0.2
752895.0,0.2
780915.0,1.2
768054.0,0.5
770046.0,0.4
10835.0,0.9
765701.0,inf
7899.0,0.2
778539.0,inf
775729.0,0.9
773265.0,0.6
11115.0,0.9
865606.0,0.5
11602.0,1.1
4649.0,0.6
773293.0,1.0
11605.0,1.2
569454.0,0.4
3647.0,0.2
761098.0,0.3
764188.0,0.7
27539.0,0.8
6526.0,0.1
555936.0,0.3
763703.0,0.6
11114.0,0.8
3934.0,0.1
714911.0,inf
556296.0,1.1
30248.0,0.5
771863.0,1.0
14635.0,inf
11606.0,1.4
630866.0,0.8
763044.0,0.2
557685.0,0.8
5478.0,0.4
780016.0,0.9
29857.0,1.5
769771.0,0.2
19026.0,0.3
773209.0,0.9
6376.0,1.2
771673.0,0.1
505815.0,1.2
754658.0,0.2
769833.0,0.1
619064.0,0.5
763910.0,0.5
15998.0,1.2
771176.0,0.2
782680.0,0.4
28671.0,0.6
